Assembly_Accession,Taxonomy,SNOR_presence,SNOR_copies
GCA_022813885.1,Fungi;Ascomycota;Lecanoromycetes;Baeomycetales;Xylographaceae;Xylographa;Xylographa carneopallida,FALSE,0
GCA_902141235.2,Fungi;Ascomycota;Sordariomycetes;Hypocreales;Bionectriaceae;Clonostachys;Clonostachys solani,TRUE,1
GCA_902006505.2,Fungi;Ascomycota;Sordariomycetes;Hypocreales;Bionectriaceae;Clonostachys;Clonostachys byssicola,TRUE,1
GCA_000836255.1,Fungi;Ascomycota;Dothideomycetes;NA;NA;NA;Dothideomycetidae sp. 11243,TRUE,1
GCA_021176775.1,Fungi;Ascomycota;Sordariomycetes;Hypocreales;Sarocladiaceae;Sarocladium;Sarocladium implicatum,TRUE,1
GCA_911197225.1,Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Penicillium;Penicillium salamii,TRUE,1
GCA_001662585.1,Fungi;Ascomycota;Leotiomycetes;Thelebolales;Thelebolaceae;Pseudogymnoascus;Pseudogymnoascus sp. WSF 3629,TRUE,1
GCA_001662605.1,Fungi;Ascomycota;Leotiomycetes;Thelebolales;Thelebolaceae;Pseudogymnoascus;Pseudogymnoascus sp. 05NY08,TRUE,1
GCA_001600855.1,Fungi;Basidiomycota;Tremellomycetes;Tremellales;Trimorphomycetaceae;Saitozyma;Saitozyma sp. JCM 24511,TRUE,1
GCA_026023695.1,Fungi;Ascomycota;Coniocybomycetes;Coniocybales;Coniocybaceae;Chaenotheca;Chaenotheca gracillima,TRUE,1
GCA_018360065.1,Fungi;Ascomycota;Sordariomycetes;Hypocreales;Clavicipitaceae;Claviceps;Claviceps pazoutovae,TRUE,1
GCA_018360045.1,Fungi;Ascomycota;Sordariomycetes;Hypocreales;Clavicipitaceae;Claviceps;Claviceps capensis,TRUE,1
GCF_022829205.1,Fungi;Ascomycota;Sordariomycetes;Xylariales;Apiosporaceae;Neoarthrinium;Neoarthrinium moseri,FALSE,0
GCF_030869225.1,Fungi;Ascomycota;Sordariomycetes;Glomerellales;Glomerellaceae;Colletotrichum;Colletotrichum abscissum,TRUE,1
GCA_030805415.1,Fungi;Basidiomycota;Tremellomycetes;Trichosporonales;Trichosporonaceae;Cutaneotrichosporon;Cutaneotrichosporon spelunceum,TRUE,1
GCA_003574525.1,Fungi;Ascomycota;Dothideomycetes;Pleosporales;Pleosporaceae;Alternaria;Alternaria sp. MG1,TRUE,1
GCF_028828555.1,Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Penicillium;Penicillium taxi,TRUE,1
GCF_035927105.1,Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;Herpotrichiellaceae;Exophiala;Exophiala bonariae,TRUE,1
GCA_022814125.1,Fungi;Ascomycota;Lecanoromycetes;Peltigerales;Lobariaceae;Pseudocyphellaria;Pseudocyphellaria aurata,FALSE,0
GCF_033847375.1,Fungi;Ascomycota;Sordariomycetes;Hypocreales;Hypocreaceae;Trichoderma;Trichoderma aggressivum,TRUE,1
GCF_008629635.2,Fungi;Basidiomycota;Tremellomycetes;Tremellales;Cryptococcaceae;Kwoniella;Kwoniella shandongensis,TRUE,1
GCA_014621405.1,Fungi;Ascomycota;Sordariomycetes;Hypocreales;Nectriaceae;Stylonectria;Stylonectria norvegica,TRUE,1
GCA_021527035.1,Fungi;Basidiomycota;Agaricomycetes;Russulales;Russulaceae;Lactarius;Lactarius vividus,TRUE,1
GCF_015039405.1,Fungi;Basidiomycota;Agaricomycetes;Cantharellales;Cantharellaceae;Cantharellus;Cantharellus anzutake,TRUE,1
GCA_002104975.1,Fungi;Chytridiomycota;Neocallimastigomycetes;Neocallimastigales;Neocallimastigaceae;Neocallimastix;Neocallimastix californiae,FALSE,0
GCA_002104895.1,Fungi;Chytridiomycota;Neocallimastigomycetes;Neocallimastigales;Neocallimastigaceae;Anaeromyces;Anaeromyces robustus,FALSE,0
GCA_025782845.1,Fungi;Basidiomycota;Agaricomycetes;Boletales;Boletaceae;Boletus;Boletus coccyginus,TRUE,1
GCA_044049455.1,Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Aspergillus;Aspergillus lucknowensis,TRUE,1
GCF_028828445.1,Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Penicillium;Penicillium paradoxum,TRUE,1
GCA_044049435.1,Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Aspergillus;Aspergillus pseudodeflectus,TRUE,2
GCA_019669825.1,Fungi;Ascomycota;Leotiomycetes;Helotiales;Pezizellaceae;Calycina;Calycina marina,TRUE,1
GCA_011058895.1,Fungi;Ascomycota;Dothideomycetes;Pleosporales;Didymellaceae;Didymella;Didymella heteroderae,TRUE,1
GCA_027604005.1,Fungi;Chytridiomycota;Chytridiomycetes;Chytridiales;Chytridiaceae;Dinochytrium;Dinochytrium kinnereticum,TRUE,1
GCA_024613165.1,Fungi;Basidiomycota;Agaricomycetes;Boletales;Pisolithaceae;Pisolithus;Pisolithus albus,TRUE,1
GCA_024613185.1,Fungi;Basidiomycota;Agaricomycetes;Boletales;Pisolithaceae;Pisolithus;Pisolithus microcarpus,TRUE,1
GCA_036872755.1,Fungi;Ascomycota;Orbiliomycetes;Orbiliales;Orbiliaceae;Orbilia;Orbilia blumenaviensis,TRUE,2
GCA_015657495.1,Fungi;Basidiomycota;Agaricomycetes;Agaricales;Crepidotaceae;Crepidotus;Crepidotus variabilis,TRUE,1
GCA_963921895.1,Fungi;Ascomycota;Sordariomycetes;Ophiostomatales;Ophiostomataceae;Sporothrix;Sporothrix thermara,TRUE,1
GCA_018360185.1,Fungi;Ascomycota;Sordariomycetes;Hypocreales;Clavicipitaceae;Claviceps;Claviceps lovelessii,TRUE,1
GCF_006535985.1,Fungi;Chytridiomycota;Chytridiomycetes;Synchytriales;Synchytriaceae;Synchytrium;Synchytrium microbalum,FALSE,0
GCA_045785085.1,Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Aspergillus;Aspergillus californicus,TRUE,1
GCA_044049465.1,Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Aspergillus;Aspergillus pseudoustus,TRUE,1
GCA_012184295.1,Fungi;Ascomycota;Orbiliomycetes;Orbiliales;Orbiliaceae;Dactylella;Dactylella cylindrospora,TRUE,1
GCA_004369065.1,Fungi;Basidiomycota;Agaricomycetes;Agaricales;Pluteaceae;Pluteus;Pluteus cervinus,TRUE,1
GCA_013368315.1,Fungi;Basidiomycota;Agaricomycetes;Agaricales;Marasmiaceae;Tetrapyrgos;Tetrapyrgos nigripes,TRUE,1
GCA_029542765.1,Fungi;Basidiomycota;Malasseziomycetes;Malasseziales;Malasseziaceae;Malassezia;Malassezia psittaci,TRUE,1
GCA_009193665.1,Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Aspergillus;Aspergillus pseudocaelatus,TRUE,1
GCA_003268315.1,Fungi;Ascomycota;Dothideomycetes;Pleosporales;Pleosporaceae;Stemphylium;Stemphylium lycopersici,FALSE,0
GCF_026319265.1,Fungi;Ascomycota;Sordariomycetes;Glomerellales;Glomerellaceae;Colletotrichum;Colletotrichum chrysophilum,TRUE,1
GCA_022496195.1,Fungi;Basidiomycota;Agaricomycetes;Russulales;Russulaceae;Lactifluus;Lactifluus subvellereus,TRUE,1
GCA_010015605.1,Fungi;Ascomycota;Dothideomycetes;Pleosporales;Pleosporaceae;Decorospora;Decorospora gaudefroyi,TRUE,1
GCA_018296085.1,Fungi;Basidiomycota;Agaricomycetes;Agaricales;Lyophyllaceae;Termitomyces;Termitomyces sp. T112,TRUE,1
GCF_028828085.1,Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Penicillium;Penicillium nucicola,TRUE,3
GCA_030039215.1,Fungi;Basidiomycota;Tremellomycetes;Filobasidiales;Filobasidiaceae;Naganishia;Naganishia onofrii,FALSE,0
GCF_000292625.1,Fungi;Basidiomycota;Dacrymycetes;Dacrymycetales;Dacrymycetaceae;Dacryopinax;Dacryopinax primogenitus,TRUE,1
GCA_028828255.1,Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Penicillium;Penicillium fimorum,TRUE,2
GCA_022592445.1,Fungi;Basidiomycota;Agaricomycetes;Polyporales;Irpicaceae;Cytidiella;Cytidiella melzeri,TRUE,1
GCA_045791975.1,Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Aspergillus;Aspergillus tetrazonus,TRUE,1
GCF_028826845.1,Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Penicillium;Penicillium canariense,TRUE,1
GCA_963923935.1,Fungi;Ascomycota;Sordariomycetes;Ophiostomatales;Ophiostomataceae;Sporothrix;Sporothrix epigloea,TRUE,1
GCA_015502465.1,Fungi;Mucoromycota;Mortierellomycetes;Mortierellales;Mortierellaceae;Mortierella;Mortierella sp. 14UC,TRUE,1
GCA_015679695.1,Fungi;Mucoromycota;Mortierellomycetes;Mortierellales;Mortierellaceae;Mortierella;Mortierella sp. AD011,FALSE,0
GCA_015502475.1,Fungi;Mucoromycota;Mortierellomycetes;Mortierellales;Mortierellaceae;Mortierella;Mortierella sp. AD031,TRUE,1
GCA_016098025.1,Fungi;Mucoromycota;Mortierellomycetes;Mortierellales;Mortierellaceae;Mortierella;Mortierella sp. AD032,TRUE,1
GCA_016098035.1,Fungi;Mucoromycota;Mortierellomycetes;Mortierellales;Mortierellaceae;Mortierella;Mortierella sp. GBA30,TRUE,1
GCA_016098085.1,Fungi;Mucoromycota;Mortierellomycetes;Mortierellales;Mortierellaceae;Mortierella;Mortierella sp. NVP41,TRUE,1
GCA_015679515.1,Fungi;Mucoromycota;Mortierellomycetes;Mortierellales;Mortierellaceae;Mortierella;Mortierella sp. NVP85,TRUE,1
GCA_022496225.1,Fungi;Basidiomycota;Agaricomycetes;Russulales;Russulaceae;Russula;Russula aff. rugulosa BPL654,TRUE,1
GCA_015529515.1,Fungi;Mucoromycota;Mortierellomycetes;Mortierellales;Mortierellaceae;Haplosporangium;Haplosporangium sp. Z 767,TRUE,1
GCA_041956455.1,Fungi;Ascomycota;Sordariomycetes;Sordariales;Chaetomiaceae;Corynascus;Corynascus sepedonium,TRUE,1
GCF_016758775.1,Fungi;Basidiomycota;Agaricomycetes;Boletales;Suillaceae;Suillus;Suillus clintonianus,TRUE,1
GCA_022432395.1,Fungi;Ascomycota;Sordariomycetes;Xylariales;Sporocadaceae;Pestalotiopsis;Pestalotiopsis sp. NC0098,TRUE,1
GCA_003614145.1,Fungi;Zoopagomycota;Zoopagomycetes;Zoopagales;Piptocephalidaceae;Piptocephalis;Piptocephalis cylindrospora,FALSE,0
GCA_022432505.1,Fungi;Ascomycota;Sordariomycetes;Xylariales;NA;NA;Xylariales sp. AK1849,TRUE,1
GCA_025435555.1,Fungi;Chytridiomycota;Chytridiomycetes;Chytridiales;Chytriomycetaceae;Chytriomyces;Chytriomyces cf. hyalinus JEL632,TRUE,2
GCA_016584345.1,Fungi;Basidiomycota;Agaricomycetes;Boletales;Suillaceae;Suillus;Suillus ampliporus,TRUE,1
GCF_016647785.1,Fungi;Basidiomycota;Agaricomycetes;Boletales;Suillaceae;Suillus;Suillus fuscotomentosus,TRUE,1
GCF_024244095.1,Fungi;Microsporidia;NA;NA;NA;Nematocida;Nematocida homosporus,FALSE,0
GCF_021653875.1,Fungi;Microsporidia;NA;NA;NA;Nematocida;Nematocida major,FALSE,0
GCF_024244105.1,Fungi;Microsporidia;NA;NA;NA;Nematocida;Nematocida minor,FALSE,0
GCF_030867605.1,Fungi;Ascomycota;Sordariomycetes;Glomerellales;Glomerellaceae;Colletotrichum;Colletotrichum paranaense,TRUE,1
GCF_900044065.1,Fungi;Ascomycota;Sordariomycetes;Hypocreales;Nectriaceae;Fusarium;Fusarium mangiferae,TRUE,1
GCA_023647555.1,Fungi;Microsporidia;NA;NA;NA;Pancytospora;Pancytospora philotis,FALSE,0
GCF_022496945.1,Fungi;Ascomycota;Sordariomycetes;Xylariales;Hypoxylaceae;Annulohypoxylon;Annulohypoxylon maeteangense,TRUE,1
GCF_027946475.1,Fungi;Ascomycota;Dothideomycetes;Pleosporales;Didymosphaeriaceae;Didymosphaeria;Didymosphaeria variabile,TRUE,1
GCA_024243955.1,Fungi;Microsporidia;NA;NA;NA;Pancytospora;Pancytospora epiphaga,FALSE,0
GCA_021432655.1,Fungi;Basidiomycota;Atractiellomycetes;Atractiellales;Hoehnelomycetaceae;Atractiella;Atractiella rhizophila,TRUE,2
GCA_021029105.1,Fungi;Basidiomycota;Agaricomycetes;Agaricales;Stephanosporaceae;Cristinia;Cristinia sonorae,TRUE,1
GCA_905337335.1,Fungi;Ascomycota;Lecanoromycetes;Ostropales;Graphidaceae;Gomphillus;Gomphillus americanus,TRUE,1
GCF_026873545.1,Fungi;Ascomycota;Sordariomycetes;Hypocreales;Nectriaceae;Fusarium;Fusarium falciforme,TRUE,1
GCF_030549165.1,Fungi;Ascomycota;Sordariomycetes;Sordariales;Lasiosphaeriaceae;Lasiosphaeria;Lasiosphaeria miniovina,TRUE,1
GCA_014925845.1,Fungi;Basidiomycota;Agaricomycetes;Agaricales;Crassisporiaceae;Crassisporium;Crassisporium funariophilum,TRUE,1
GCA_003698115.1,Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Aspergillus;Aspergillus sp. HF37,TRUE,1
GCA_005059875.1,Fungi;Basidiomycota;Microbotryomycetes;Sporidiobolales;Sporidiobolaceae;Rhodotorula;Rhodotorula sp. CCFEE 5036,TRUE,1
GCA_902728275.1,Fungi;Basidiomycota;Agaricomycetes;Agaricales;Bolbitiaceae;Cyclocybe;Cyclocybe aegerita,TRUE,1
GCA_002873125.1,Fungi;Basidiomycota;Pucciniomycetes;Pucciniales;Pucciniaceae;Puccinia;Puccinia coronata,TRUE,2
GCA_002591395.1,Fungi;Ascomycota;Sordariomycetes;Hypocreales;Ophiocordycipitaceae;Ophiocordyceps;Ophiocordyceps camponoti-rufipedis,TRUE,1
GCA_003698175.1,Fungi;Ascomycota;Sordariomycetes;Hypocreales;Nectriaceae;Fusarium;Fusarium kuroshium,TRUE,1
GCA_963692855.1,Fungi;Basidiomycota;Agaricomycetes;Agaricales;Mycenaceae;Mycena;Mycena citricolor,TRUE,2
GCA_044167205.1,Fungi;Ascomycota;Sordariomycetes;Microascales;Ceratocystidaceae;Ceratocystis;Ceratocystis lukuohia,TRUE,1
GCA_024184665.2,Fungi;Ascomycota;Dothideomycetes;Dothideales;Zalariaceae;Zalaria;Zalaria obscura,TRUE,1
GCA_003019895.1,Fungi;Ascomycota;Sordariomycetes;Diaporthales;Schizoparmaceae;Coniella;Coniella lustricola,TRUE,1
GCA_022376435.1,Fungi;Basidiomycota;Agaricomycetes;Polyporales;Postiaceae;Amylocystis;Amylocystis lapponica,TRUE,1
GCA_003676035.1,Fungi;Ascomycota;Pichiomycetes;Serinales;Debaryomycetaceae;Spathaspora;Spathaspora sp. JA1,TRUE,1
GCA_003676015.1,Fungi;Ascomycota;Pichiomycetes;Serinales;Debaryomycetaceae;Meyerozyma;Meyerozyma sp. JA9,FALSE,0
GCF_028502605.1,Fungi;Ascomycota;Sordariomycetes;Hypocreales;Hypocreaceae;Trichoderma;Trichoderma breve,TRUE,1
GCA_017607575.1,Fungi;Basidiomycota;Agaricomycetes;Agaricales;Lyophyllaceae;Termitomyces;Termitomyces sp. Mn162,TRUE,1
GCA_018857265.1,Fungi;Basidiomycota;Agaricomycetes;Agaricales;Lyophyllaceae;Termitomyces;Termitomyces sp. T32_za158,FALSE,0
GCA_027627245.1,Fungi;Basidiomycota;Agaricomycetes;Polyporales;Meripilaceae;Physisporinus;Physisporinus lineatus,FALSE,0
GCA_022496205.1,Fungi;Basidiomycota;Agaricomycetes;Russulales;NA;Gloeopeniophorella;Gloeopeniophorella convolvens,TRUE,1
GCA_001014755.1,Fungi;Ascomycota;Eurotiomycetes;Onygenales;Ajellomycetaceae;Blastomyces;Blastomyces silverae,TRUE,1
GCF_022605165.1,Fungi;Ascomycota;Sordariomycetes;Hypocreales;Ophiocordycipitaceae;Purpureocillium;Purpureocillium takamizusanense,TRUE,1
GCA_003589665.1,Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Aspergillus;Aspergillus sclerotialis,TRUE,1
GCF_033297395.1,Fungi;Ascomycota;Sordariomycetes;Sordariales;Chaetomiaceae;Canariomyces;Canariomyces notabilis,TRUE,1
GCA_042186575.1,Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Trichocomaceae;Thermomyces;Thermomyces stellatus,TRUE,1
GCA_006783085.1,Fungi;Ascomycota;Sordariomycetes;Glomerellales;Glomerellaceae;Colletotrichum;Colletotrichum shisoi,TRUE,1
GCF_026914185.1,Fungi;Basidiomycota;Pucciniomycetes;Pucciniales;Pucciniaceae;Puccinia;Puccinia triticina,TRUE,1
GCA_033220425.1,Fungi;Ascomycota;Lecanoromycetes;Lecanorales;Stereocaulaceae;Lepraria;Lepraria neglecta,TRUE,1
GCA_022813995.1,Fungi;Ascomycota;Lecanoromycetes;Ostropales;Graphidaceae;Thelotrema;Thelotrema lepadinum,FALSE,0
GCF_035222275.1,Fungi;Ascomycota;Sordariomycetes;Sordariales;Podosporaceae;Podospora;Podospora bellae-mahoneyi,TRUE,1
GCF_009176365.1,Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Aspergillus;Aspergillus alliaceus,TRUE,1
GCA_010015745.1,Fungi;Ascomycota;Dothideomycetes;Pleosporales;Phaeosphaeriaceae;Setomelanomma;Setomelanomma holmii,TRUE,1
GCA_032988175.1,Fungi;Ascomycota;Eurotiomycetes;Onygenales;NA;Myotisia;Myotisia sp. PD_48,TRUE,1
GCA_032988205.1,Fungi;Ascomycota;Eurotiomycetes;Onygenales;NA;NA;Onygenales sp. PD_40,TRUE,1
GCA_032988185.1,Fungi;Ascomycota;Eurotiomycetes;Onygenales;NA;NA;Onygenales sp. PD_12,TRUE,1
GCA_032988465.1,Fungi;Ascomycota;Eurotiomycetes;Onygenales;NA;NA;Onygenales sp. PD_10,TRUE,1
GCA_032989685.1,Fungi;Ascomycota;Eurotiomycetes;Onygenales;Arthrodermataceae;Arthroderma;Arthroderma sp. PD_2,TRUE,1
GCA_020747065.1,Fungi;Ascomycota;Leotiomycetes;Helotiales;Ploettnerulaceae;Cadophora;Cadophora sp. MPI-SDFR-AT-0126,TRUE,1
GCF_000091045.1,Fungi;Basidiomycota;Tremellomycetes;Tremellales;Cryptococcaceae;Cryptococcus;Cryptococcus neoformans,TRUE,1
GCA_007821535.1,Fungi;Ascomycota;Leotiomycetes;Helotiales;Lachnaceae;Lachnellula;Lachnellula occidentalis,TRUE,1
GCA_024114885.1,Fungi;Ascomycota;Dothideomycetes;Mycosphaerellales;Mycosphaerellaceae;Septoria;Septoria linicola,TRUE,1
GCA_027576995.1,Fungi;Zoopagomycota;Dimargaritomycetes;Dimargaritales;Dimargaritaceae;Dimargaris;Dimargaris cristalligena,TRUE,1
GCA_004217705.1,Fungi;Ascomycota;Pichiomycetes;Serinales;Metschnikowiaceae;Metschnikowia;Metschnikowia aff. pulcherrima,TRUE,1
GCA_014235935.1,Fungi;Ascomycota;Sordariomycetes;Glomerellales;Glomerellaceae;Colletotrichum;Colletotrichum musicola,TRUE,1
GCA_014235955.1,Fungi;Ascomycota;Sordariomycetes;Glomerellales;Glomerellaceae;Colletotrichum;Colletotrichum sojae,TRUE,1
GCA_022264835.1,Fungi;Basidiomycota;Pucciniomycetes;Pucciniales;Melampsoraceae;Melampsora;Melampsora americana,TRUE,2
GCA_016097755.1,Fungi;Mucoromycota;Mucoromycetes;Mucorales;Mucoraceae;Apophysomyces;Apophysomyces sp. BC1034,TRUE,1
GCA_016097715.1,Fungi;Mucoromycota;Mucoromycetes;Mucorales;Mucoraceae;Apophysomyces;Apophysomyces sp. BC1015,TRUE,1
GCA_028827225.1,Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Penicillium;Penicillium sp. CMV-2018d,TRUE,1
GCA_022343325.1,Fungi;Ascomycota;Dothideomycetes;Pleosporales;Leptosphaeriaceae;Plenodomus;Plenodomus biglobosus,TRUE,1
GCA_029281795.1,Fungi;Basidiomycota;Agaricomycetes;Agaricales;Mycenaceae;Mycena;Mycena crocata,TRUE,1
GCA_004155925.1,Fungi;Ascomycota;Sordariomycetes;Xylariales;NA;Monosporascus;Monosporascus sp. MG133,TRUE,1
GCA_042366435.1,Fungi;Ascomycota;Sordariomycetes;Cephalothecales;Cephalothecaceae;Phialemonium;Phialemonium thermophilum,TRUE,1
GCA_022814105.1,Fungi;Ascomycota;Lecanoromycetes;Baeomycetales;Xylographaceae;Ptychographa;Ptychographa xylographoides,FALSE,0
GCA_003693665.1,Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;NA;NA;Chaetothyriales sp. CBS 134920,TRUE,1
GCA_003709865.1,Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;NA;NA;Chaetothyriales sp. CBS 132003,TRUE,1
GCA_027946445.1,Fungi;Ascomycota;Dothideomycetes;Pleosporales;Didymellaceae;Ascochyta;Ascochyta clinopodiicola,TRUE,1
GCA_041956515.1,Fungi;Ascomycota;Sordariomycetes;Sordariales;Chaetomiaceae;Thermothelomyces;Thermothelomyces hinnuleus,TRUE,1
GCA_011058865.1,Fungi;Ascomycota;Dothideomycetes;Pleosporales;Didymellaceae;Didymella;Didymella keratinophila,TRUE,1
GCA_947243795.1,Fungi;Ascomycota;Saccharomycetes;Saccharomycetales;Saccharomycetaceae;Saccharomyces;Saccharomyces uvarum,TRUE,1
GCA_029449255.1,Fungi;Basidiomycota;Agaricomycetes;Agaricales;Mycenaceae;Mycena;Mycena polygramma,FALSE,0
GCA_029204075.1,Fungi;Basidiomycota;Agaricomycetes;Agaricales;Mycenaceae;Mycena;Mycena capillaripes,TRUE,1
GCA_029281465.1,Fungi;Basidiomycota;Agaricomycetes;Agaricales;Mycenaceae;Mycena;Mycena epipterygia,TRUE,1
GCA_004369085.1,Fungi;Basidiomycota;Agaricomycetes;Agaricales;Psathyrellaceae;Coprinopsis;Coprinopsis marcescibilis,TRUE,1
GCA_004126415.1,Fungi;Basidiomycota;Agaricomycetes;Agaricales;Psathyrellaceae;Candolleomyces;Candolleomyces aberdarensis,TRUE,2
GCA_012932025.1,Fungi;Ascomycota;Sordariomycetes;Hypocreales;Nectriaceae;Fusarium;Fusarium austroafricanum,TRUE,1
GCF_000182965.3,Fungi;Ascomycota;Pichiomycetes;Serinales;Debaryomycetaceae;Candida;Candida albicans,TRUE,1
GCA_022606195.1,Fungi;Basidiomycota;Agaricomycetes;Polyporales;Polyporaceae;Trametes;Trametes polyzona,TRUE,1
GCF_000182895.1,Fungi;Basidiomycota;Agaricomycetes;Agaricales;Psathyrellaceae;Coprinopsis;Coprinopsis cinerea,TRUE,2
GCA_019359905.1,Fungi;Ascomycota;Pichiomycetes;Serinales;Debaryomycetaceae;Candida;Candida africana,TRUE,1
GCA_022814045.1,Fungi;Ascomycota;Lecanoromycetes;Peltigerales;Lobariaceae;Sticta;Sticta canariensis,FALSE,0
GCF_000149305.1,Fungi;Mucoromycota;Mucoromycetes;Mucorales;Rhizopodaceae;Rhizopus;Rhizopus delemar,TRUE,1
GCF_000149335.2,Fungi;Ascomycota;Eurotiomycetes;Onygenales;Onygenaceae;Coccidioides;Coccidioides immitis,TRUE,1
GCA_018360075.1,Fungi;Ascomycota;Sordariomycetes;Hypocreales;Clavicipitaceae;Claviceps;Claviceps cyperi,TRUE,1
GCA_022605405.1,Fungi;Basidiomycota;Agaricomycetes;Polyporales;Polyporaceae;Earliella;Earliella scabrosa,TRUE,1
GCA_000743665.3,Fungi;Ascomycota;Leotiomycetes;NA;NA;Scytalidium;Scytalidium sp. 3C,FALSE,0
GCA_007182795.1,Fungi;Ascomycota;Sordariomycetes;Xylariales;Xylariaceae;Xylaria;Xylaria flabelliformis,TRUE,1
GCA_027478935.1,Fungi;Zoopagomycota;Kickxellomycetes;Kickxellales;Kickxellaceae;Coemansia;Coemansia sp. RSA 1646,TRUE,1
GCA_027578815.1,Fungi;Zoopagomycota;Kickxellomycetes;Kickxellales;Kickxellaceae;Coemansia;Coemansia sp. RSA 1804,TRUE,1
GCA_027578295.1,Fungi;Zoopagomycota;Kickxellomycetes;Kickxellales;Kickxellaceae;Coemansia;Coemansia sp. RSA 2336,TRUE,1
GCA_027577575.1,Fungi;Zoopagomycota;Kickxellomycetes;Kickxellales;Kickxellaceae;Coemansia;Coemansia sp. RSA 532,TRUE,1
GCA_030685235.1,Fungi;Ascomycota;Sordariomycetes;Sordariales;Sordariaceae;Copromyces;Copromyces sp. CBS 386.78,TRUE,1
GCF_000836295.1,Fungi;Ascomycota;Dothideomycetes;Venturiales;Sympoventuriaceae;Verruconis;Verruconis gallopava,TRUE,1
GCF_001642475.1,Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;Herpotrichiellaceae;Fonsecaea;Fonsecaea monophora,TRUE,1
GCA_018360445.1,Fungi;Ascomycota;Sordariomycetes;Hypocreales;Clavicipitaceae;Claviceps;Claviceps sp. LM220 group G6,TRUE,1
GCA_018360325.1,Fungi;Ascomycota;Sordariomycetes;Hypocreales;Clavicipitaceae;Claviceps;Claviceps aff. humidiphila group G2b,TRUE,1
GCA_018360525.1,Fungi;Ascomycota;Sordariomycetes;Hypocreales;Clavicipitaceae;Claviceps;Claviceps sp. Clav50 group G5,TRUE,1
GCA_958430865.1,Fungi;Mucoromycota;Glomeromycetes;Entrophosporales;Entrophosporaceae;Entrophospora;Entrophospora sp. SA101,TRUE,2
GCA_005406065.1,Fungi;Ascomycota;Pichiomycetes;Serinales;Metschnikowiaceae;Metschnikowia;Metschnikowia sp. JCM 33374,TRUE,1
GCA_020744415.1,Fungi;Ascomycota;Dothideomycetes;Pleosporales;Torulaceae;Dendryphion;Dendryphion nanum,TRUE,1
GCA_011058875.1,Fungi;Ascomycota;Sordariomycetes;Xylariales;Sporocadaceae;Neopestalotiopsis;Neopestalotiopsis sp. 37M,TRUE,1
GCA_029948375.1,Fungi;Ascomycota;Lecanoromycetes;Lecanorales;Ramalinaceae;Ramalina;Ramalina farinacea,FALSE,0
GCA_033296915.1,Fungi;Ascomycota;Sordariomycetes;Sordariales;Podosporaceae;Triangularia;Triangularia setosa,TRUE,1
GCA_033296885.1,Fungi;Ascomycota;Sordariomycetes;Sordariales;Podosporaceae;Triangularia;Triangularia verruculosa,TRUE,1
GCA_033296685.1,Fungi;Ascomycota;Sordariomycetes;Sordariales;Chaetomiaceae;Parachaetomium;Parachaetomium inaequale,TRUE,1
GCA_019677355.1,Fungi;Basidiomycota;Agaricomycetes;Cantharellales;Ceratobasidiaceae;Ceratobasidium;Ceratobasidium sp. 370,TRUE,1
GCA_019623705.1,Fungi;Basidiomycota;Agaricomycetes;Cantharellales;Ceratobasidiaceae;Ceratobasidium;Ceratobasidium sp. 428,TRUE,1
GCA_019616975.1,Fungi;Basidiomycota;Agaricomycetes;Sebacinales;Serendipitaceae;Serendipita;Serendipita sp. 396,FALSE,0
GCA_019627735.1,Fungi;Basidiomycota;Agaricomycetes;Sebacinales;Serendipitaceae;Serendipita;Serendipita sp. 400,TRUE,1
GCA_019627755.1,Fungi;Basidiomycota;Agaricomycetes;Sebacinales;Serendipitaceae;Serendipita;Serendipita sp. 411,FALSE,0
GCA_019632285.1,Fungi;Basidiomycota;Agaricomycetes;Cantharellales;Tulasnellaceae;Tulasnella;Tulasnella sp. 332,FALSE,0
